Position	Strand	Depth	Trans_Depth
50	FR	207.26	-2.31651549381844
50	RF	88.45	1.94669783724574
150	FR	501.62	-2.70037484384435
150	RF	203.21	2.30794507584593
250	FR	571.68	-2.75715299885836
250	RF	219.4	2.34123662323869
350	FR	420.87	-2.62414796994189
350	RF	241.99	2.38379741955666
450	FR	58.94	-1.77041013151391
450	RF	234.57	2.37027246784953
550	FR	19.6	-1.29225607135648
550	RF	223.07	2.34844116727836
650	FR	39.19	-1.5931752634781
650	RF	276.4	2.44153803870216
750	FR	93.45	-1.97057930571485
750	RF	305.07	2.48439950205391
850	FR	156.96	-2.19578899003587
850	RF	389.98	2.59104233494352
950	FR	92.66	-1.96689229586714
950	RF	365.93	2.56339801566417
1050	FR	193.72	-2.2871744603745
1050	RF	293.93	2.4682439146522
1150	FR	130.17	-2.11451090484887
1150	RF	279.88	2.4469718652401
1250	FR	71.3	-1.85308952985187
1250	RF	245.31	2.38971525247177
1350	FR	66.66	-1.82386530932451
1350	RF	274	2.43775056282039
1450	FR	66.75	-1.82445127003661
1450	RF	239.55	2.37939617519416
1550	FR	39.64	-1.59813364581324
1550	RF	203.37	2.3082868886291
1650	FR	29.74	-1.47334096418594
1650	RF	182.44	2.2611200635689
1750	FR	33.85	-1.52955867302116
1750	RF	170.62	2.23202993762013
1850	FR	44.6	-1.64933485871214
1850	RF	143.22	2.1560036693904
1950	FR	48.83	-1.68868672428412
1950	RF	129.99	2.11390994375404
2050	FR	53.4	-1.72754125702856
2050	RF	97.73	1.99002789877029
2150	FR	53.25	-1.72631961211078
2150	RF	136.05	2.13369854611578
2250	FR	40.79	-1.61055370531709
2250	RF	186.7	2.27114431794908
2350	FR	37.28	-1.57147590368194
2350	RF	169.32	2.22870825980197
2450	FR	31.5	-1.4983105537896
2450	RF	115.25	2.06164093406169
2550	FR	47.74	-1.67888241467074
2550	RF	207.79	2.31762464308006
2650	FR	121.35	-2.08403978066795
2650	RF	5881.25	3.76946964077133
2750	FR	136.63	-2.13554606833508
2750	RF	9037.1	3.95602908799141
2850	FR	106.35	-2.02673749423875
2850	RF	9709.12	3.98717986878924
2950	FR	110.57	-2.04363730959257
2950	RF	9908.66	3.99601492653832
3050	FR	553.75	-2.74331373923113
3050	RF	16698.63	4.22268084193522
3150	FR	644.25	-2.80905442722294
3150	RF	18257.02	4.26142989131586
3250	FR	470.81	-2.6728456786801
3250	RF	18646.93	4.27060734049815
3350	FR	335.93	-2.52624878994668
3350	RF	18363.7	4.26396018926667
3450	FR	206.36	-2.31462551920127
3450	RF	18784.19	4.27379247243029
3550	FR	1438.31	-3.15785249994099
3550	RF	20742.14	4.31685356122594
3650	FR	1432.6	-3.1561249468226
3650	RF	19906.25	4.29898945401544
3750	FR	1024.3	-3.01042717271705
3750	RF	19830.54	4.29733454052034
3850	FR	261.05	-2.41672369754673
3850	RF	17865.99	4.25202708656838
3950	FR	98.57	-1.99374475655446
3950	RF	17011.02	4.23073035518167
4050	FR	82.15	-1.91460756777108
4050	RF	18185.61	4.25972787317686
4150	FR	227.31	-2.35661854196909
4150	RF	18606.27	4.269659318817
4250	FR	577.64	-2.76165725931537
4250	RF	20477.73	4.31128181250332
4350	FR	495.1	-2.69469292633148
4350	RF	21513.57	4.33271248396499
4450	FR	501.13	-2.69995040243209
4450	RF	24918.52	4.39652224445099
4550	FR	301.32	-2.47902795876055
4550	RF	26753.24	4.42737638556892
4650	FR	786.81	-2.89586987096924
4650	RF	27288.54	4.43598030053229
4750	FR	1562.63	-3.19385615781394
4750	RF	25644.66	4.40899694551124
4850	FR	1562.36	-3.19378111148714
4850	RF	23559.81	4.37217178372609
4950	FR	1372.21	-3.13742057992917
4950	RF	24151.65	4.38294680636772
5050	FR	549.99	-2.74035479315915
5050	RF	22982.8	4.36140293777577
5150	FR	237.14	-2.37500481553064
5150	RF	24605.95	4.39104013717311
5250	FR	135.46	-2.13181107127034
5250	RF	25619.92	4.40857776929576
5350	FR	154.77	-2.18968678259297
5350	RF	24473.08	4.38868862986788
5450	FR	1831.82	-3.26288279638021
5450	RF	25603.98	4.40830747928406
5550	FR	2296.27	-3.3610229519385
5550	RF	26245.25	4.41905071401036
5650	FR	1966.28	-3.29364536181574
5650	RF	27716.84	4.44274371480009
5750	FR	833.15	-2.92072319865489
5750	RF	25665.81	4.40935497492756
5850	FR	452.07	-2.65520568759887
5850	RF	28024.49	4.44753771788784
5950	FR	298.51	-2.47495888445056
5950	RF	28210.98	4.45041817304653
6050	FR	168.01	-2.22533513181854
6050	RF	24708.82	4.39285200563173
6150	FR	164.18	-2.21532025132993
6150	RF	21323.17	4.32885176935868
6250	FR	166.9	-2.22245633667925
6250	RF	23987.57	4.379986255094
6350	FR	316.9	-2.5009222391903
6350	RF	27126.69	4.43339680436114
6450	FR	380.99	-2.58091357672073
6450	RF	33461.62	4.52454696292732
6550	FR	263.92	-2.42147230253729
6550	RF	35514.93	4.5504109630136
6650	FR	106.81	-2.02861191506623
6650	RF	23987.46	4.3799842635416
6750	FR	48.13	-1.68241586167736
6750	RF	202.29	2.3059744143963
6850	FR	45.54	-1.65839302627912
6850	RF	203.39	2.3083295963174
6950	FR	38.78	-1.58860780474269
6950	RF	177.71	2.24971186687466
7050	FR	41.52	-1.6182573448404
7050	RF	186.73	2.27121409720883
7150	FR	43.17	-1.63518204865627
7150	RF	142.07	2.15250238046113
7250	FR	40.4	-1.6063813651106
7250	RF	137.88	2.13950127473591
7350	FR	44.95	-1.65272969606925
7350	RF	90.87	1.95842052805252
7450	FR	62.83	-1.79816705971594
7450	RF	64.21	1.80760266991649
7550	FR	54.83	-1.73901824588348
7550	RF	39.06	1.59173223895184
7650	FR	41.72	-1.62034429975449
7650	RF	30.9	1.48995847942483
