Position	Strand	Depth	Trans_Depth
50	FR	59.91	-1.77749931959036
50	RF	83.53	1.92184248140586
150	FR	138.47	-2.14135569220389
150	RF	242.26	2.38428171288558
250	FR	190.11	-2.2790049618449
250	RF	278.12	2.44423222071358
350	FR	161.03	-2.20690679293086
350	RF	315.28	2.49869642185755
450	FR	144.08	-2.15860369981148
450	RF	426.52	2.62993940053517
550	FR	142.61	-2.15414997988155
550	RF	462.34	2.66496146866582
650	FR	196.63	-2.29364977921583
650	RF	418.48	2.62167470701938
750	FR	200.94	-2.30306639792351
750	RF	359.26	2.55540886555887
850	FR	197.93	-2.2965116246613
850	RF	349.79	2.54380738945684
950	FR	205.96	-2.3137828831552
950	RF	325.38	2.5123908548191
1050	FR	195.39	-2.29090233289374
1050	RF	316.91	2.50093594343864
1150	FR	208.23	-2.31854329912202
1150	RF	285.41	2.45546918555766
1250	FR	220.86	-2.34411706783031
1250	RF	241.87	2.38358200460648
1350	FR	197.22	-2.29495095446527
1350	RF	268.37	2.42873396618157
1450	FR	6854.75	-3.83599162023416
1450	RF	390.34	2.59144305778691
1550	FR	16349.38	-4.21350128802479
1550	RF	605.35	2.78200654674798
1650	FR	15440.03	-4.18864813983533
1650	RF	649.4	2.81251228428998
1750	FR	20131.02	-4.30386578031085
1750	RF	717.94	2.85608815070785
1850	FR	21519.73	-4.33283681809817
1850	RF	704.13	2.84765284816274
1950	FR	20347.78	-4.30851703339698
1950	RF	311.38	2.49329071430602
2050	FR	18831.37	-4.27488191650083
2050	RF	387.49	2.58826049909818
2150	FR	20910.73	-4.32036919443593
2150	RF	466.38	2.66873991808913
2250	FR	24708.16	-4.39284040498928
2250	RF	522.43	2.71802810789253
2350	FR	23664.64	-4.37409990211892
2350	RF	520.03	2.71602839836295
2450	FR	22001.65	-4.34245525168696
2450	RF	430.69	2.6341647881888
2550	FR	13813	-4.14028801181187
2550	RF	328.33	2.51631056667453
2650	FR	16151.19	-4.20820452613424
2650	RF	273.41	2.43681439488943
2750	FR	14443.34	-4.15966763477369
2750	RF	256.12	2.40844349315213
2850	FR	12001.28	-4.07922756832188
2850	RF	315.37	2.49882037810471
2950	FR	7854.14	-3.89509863830002
2950	RF	291.4	2.46448954743397
3050	FR	8588.25	-3.93390467806046
3050	RF	263.29	2.42043436450944
3150	FR	7233.56	-3.85935208814364
3150	RF	247.91	2.39429404535284
3250	FR	6660.08	-3.8234794458895
3250	RF	224.73	2.35166105179067
3350	FR	3906.64	-3.59180339248484
3350	RF	205.35	2.31249470718967
3450	FR	2758.15	-3.44061788127451
3450	RF	229.88	2.36150118846166
3550	FR	2926.83	-3.4663974979015
3550	RF	244.8	2.38881141347352
3650	FR	2837.31	-3.45290678871595
3650	RF	228.97	2.35977858413924
3750	FR	2687.25	-3.42930807155781
3750	RF	194.54	2.28900891153946
3850	FR	2648.46	-3.42299341812098
3850	RF	224.26	2.35075181781642
3950	FR	2772.32	-3.44284335805132
3950	RF	190.78	2.28053284445138
4050	FR	2521.67	-3.40168825172308
4050	RF	200.58	2.30228762697621
4150	FR	2562.13	-3.40860116165
4150	RF	161.33	2.20771513380557
4250	FR	2186.82	-3.33981303716479
4250	RF	123.02	2.08997572268773
4350	FR	1670.77	-3.22291666856135
4350	RF	111.67	2.04793651613808
4450	FR	935.15	-2.97088127819591
4450	RF	102.36	2.01013027721515
4550	FR	670.32	-2.82628217741261
4550	RF	119.35	2.07682242334277
4650	FR	695.42	-2.84224717666179
4650	RF	129.82	2.1133416047951
4750	FR	607.6	-2.78361776519075
4750	RF	101.27	2.0054808099794
4850	FR	432.38	-2.63586559719034
4850	RF	78.42	1.89442683796419
4950	FR	165.71	-2.21934871731358
4950	RF	75.31	1.87685264760134
5050	FR	114.73	-2.05967699358476
5050	RF	69.8	1.84385542262316
5150	FR	131.7	-2.11958577496178
5150	RF	75.15	1.87592898492293
5250	FR	148.68	-2.17225255242369
5250	RF	95.79	1.98132017325911
5350	FR	157.95	-2.19851963024117
5350	RF	75.85	1.87995558512275
5450	FR	118.02	-2.07195561030298
5450	RF	74.22	1.87052095001276
5550	FR	31.51	-1.498448403174
5550	RF	61.46	1.78859255592036
5650	FR	44.94	-1.65263306808311
5650	RF	63.6	1.80345711564841
5750	FR	48.02	-1.68142215572101
5750	RF	48.31	1.68403703748652
