Position	Strand	Depth	Trans_Depth
50	FR	13.89	-1.14270224573762
50	RF	106.44	2.02710486587935
150	FR	48.77	-1.68815275559157
150	RF	268.29	2.42860448547196
250	FR	69.49	-1.84192231167945
250	RF	307.72	2.48815572376571
350	FR	71.64	-1.85515557717699
350	RF	336.16	2.52654603506188
450	FR	47.47	-1.67641923171836
450	RF	284.61	2.45425015530034
550	FR	48.8	-1.68841982200271
550	RF	290.92	2.4637735788994
650	FR	49.49	-1.69451745381116
650	RF	312.25	2.49450244704617
750	FR	51.53	-1.71206014246107
750	RF	247.05	2.39278485822544
850	FR	58.96	-1.77055747485099
850	RF	224.09	2.35042247660771
950	FR	55.91	-1.74748949225867
950	RF	263.61	2.42096188112092
1050	FR	44.67	-1.65001595247184
1050	RF	232.58	2.36657236618312
1150	FR	43.95	-1.64295887940979
1150	RF	136.46	2.13500536694389
1250	FR	50.36	-1.70208572143582
1250	RF	96.08	1.98263299439485
1350	FR	49.07	-1.69081605798092
1350	RF	106.99	2.02934318751911
1450	FR	45.1	-1.65417654187796
1450	RF	95.74	1.98109342314593
1550	FR	52.49	-1.72007657276814
1550	RF	73.68	1.86734961718879
1650	FR	46.66	-1.66894473445773
1650	RF	82.7	1.91750550955255
1750	FR	68.05	-1.83282812953935
1750	RF	74.39	1.87151455870838
1850	FR	56.22	-1.74989084127142
1850	RF	70.45	1.84788099744538
1950	FR	50.27	-1.70130888522808
1950	RF	57.99	1.76335310874822
2050	FR	44.84	-1.65166560392294
2050	RF	51.04	1.70791066571311
2150	FR	62.34	-1.79476679794082
2150	RF	66.68	1.82399559115597
2250	FR	57.14	-1.75694023604672
2250	RF	65.35	1.81524559191656
2350	FR	45.4	-1.6570558528571
2350	RF	44.22	1.64561873824269
2450	FR	32.25	-1.50852971897129
2450	RF	34.61	1.53920159929413
2550	FR	36.49	-1.56217386336465
2550	RF	29.12	1.464191370641
2650	FR	51.87	-1.71491624799358
2650	RF	32.62	1.51348395670426
2750	FR	56.82	-1.75450122938692
2750	RF	41.49	1.61794343482897
2850	FR	50.04	-1.69931730102138
2850	RF	31.99	1.50501424008411
2950	FR	40.71	-1.6097011023794
2950	RF	20.72	1.3163897510732
3050	FR	40.73	-1.609914410086
3050	RF	18.4	1.26481782300954
3150	FR	40.17	-1.60390183173167
3150	RF	36.52	1.56253076886226
3250	FR	44.15	-1.64493070791359
3250	RF	46.94	1.67154308526257
3350	FR	48.68	-1.68735056955803
3350	RF	64.03	1.80638350182417
3450	FR	44.79	-1.65118106244469
3450	RF	80.4	1.90525604874845
3550	FR	45.07	-1.65388755807098
3550	RF	88.67	1.94777670846474
3650	FR	42.43	-1.62767303176662
3650	RF	70.97	1.85107480522889
3750	FR	37.72	-1.57657168406529
3750	RF	53.55	1.72875947516787
3850	FR	54.54	-1.73671513360561
3850	RF	36.43	1.56145917124192
3950	FR	43.82	-1.64167237322469
3950	RF	34.66	1.5398285583779
4050	FR	39.66	-1.59835270986928
4050	RF	36.81	1.56596581744667
4150	FR	45.09	-1.65408023530657
4150	RF	51.93	1.71541832259506
4250	FR	62.16	-1.79351100579286
4250	RF	52.13	1.71708772492702
4350	FR	75.85	-1.87995558512275
4350	RF	57.46	1.75936562165593
4450	FR	76.98	-1.88637790675857
4450	RF	53	1.72427586960079
4550	FR	87.53	-1.94215692846749
4550	RF	73.46	1.86605092400927
4650	FR	71.76	-1.85588243003604
4650	RF	75.08	1.87552426394931
4750	FR	61	-1.78532983501077
4750	RF	76.3	1.88252453795488
4850	FR	51.29	-1.71003269906575
4850	RF	59.59	1.77517338542479
4950	FR	57.54	-1.75996985755431
4950	RF	43.83	1.64177147065396
5050	FR	54.3	-1.73479982958885
5050	RF	33.2	1.52113808370404
5150	FR	63.31	-1.80147231352147
5150	RF	24.41	1.38756777941719
5250	FR	49.36	-1.69337515102519
5250	RF	25.8	1.41161970596323
5350	FR	35.9	-1.55509444857832
5350	RF	20.23	1.3059958827708
5450	FR	59.83	-1.77691900284205
5450	RF	26.32	1.42028588494192
5550	FR	71.27	-1.85290675879695
5550	RF	36.89	1.5669086552268
5650	FR	100.58	-2.00251163128491
5650	RF	47.62	1.67778939106886
5750	FR	79.83	-1.90216612927105
5750	RF	48.67	1.68726134624351
5850	FR	51.77	-1.71407816498186
5850	RF	27.36	1.43711609304808
5950	FR	20.66	-1.3151303171836
5950	RF	14.95	1.17464119266045
6050	FR	12.7	-1.10380372095596
6050	RF	29.96	1.47654180902743
6150	FR	12.02	-1.07990446766672
6150	RF	26.5	1.42324587393681
6250	FR	7.81	-1
6250	RF	51.83	1.71458120883953
6350	FR	16.45	-1.21616590228599
6350	RF	134.4	2.12839926871781
6450	FR	18.85	-1.27531135454181
6450	RF	138.56	2.14163787467327
6550	FR	25.97	-1.4144719496293
6550	RF	125.08	2.0971878725709
6650	FR	21.93	-1.34103863167752
6650	RF	72.7	1.86153441085904
6750	FR	18.21	-1.26030994579492
6750	RF	41.06	1.61341894503457
6850	FR	15.48	-1.18977095634687
6850	RF	44.39	1.64728514502537
6950	FR	11.43	-1.05804623039528
6950	RF	40.37	1.60605874941031
7050	FR	15.8	-1.19865708695442
7050	RF	55.43	1.74374487859246
7150	FR	6.29	-1
7150	RF	65.18	1.81411435612913
7250	FR	20.56	-1.31302311032324
7250	RF	58.9	1.7701152947871
7350	FR	21.89	-1.34024576156793
7350	RF	49.76	1.69688037168276
7450	FR	11.82	-1.07261747654524
7450	RF	40.72	1.6098077693287
7550	FR	17.98	-1.25478968739721
7550	RF	43.4	1.63748972951251
7650	FR	13.81	-1.14019367857863
7650	RF	43.94	1.64286005258449
7750	FR	7.18	-1
7750	RF	31.56	1.49913699453738
7850	FR	9.42	-1
7850	RF	60.14	1.7791634237645
7950	FR	21.04	-1.3230457354817
7950	RF	86.11	1.93505358923106
8050	FR	42.76	-1.63103769653674
8050	RF	102.43	2.01042717271705
8150	FR	63.63	-1.80366192323622
8150	RF	98.96	1.99545968662106
8250	FR	69.69	-1.8431704645199
8250	RF	61.88	1.79155030502733
8350	FR	63.7	-1.80413943233535
8350	RF	61.96	1.79211140908717
8450	FR	55.39	-1.74343136514668
8450	RF	58.81	1.76945117940204
8550	FR	65.22	-1.81438079446994
8550	RF	50.93	1.70697367617618
8650	FR	81.04	-1.90869943235222
8650	RF	37.32	1.57194163507446
8750	FR	93.52	-1.97090449815378
8750	RF	51.7	1.71349054309394
8850	FR	89.62	-1.95240493957702
8850	RF	68.22	1.83391171507138
8950	FR	84.4	-1.92634244662565
8950	RF	63.11	1.80009818017478
9050	FR	72.14	-1.85817613798234
9050	RF	188.42	2.27512699945811
9150	FR	48.76	-1.68806369694634
9150	RF	339.93	2.53138949426685
9250	FR	55.91	-1.74748949225867
9250	RF	376.47	2.57573037401995
9350	FR	68.92	-1.83834526877599
9350	RF	376.41	2.57566115271252
9450	FR	78.63	-1.89558827566626
9450	RF	382.96	2.58315341447389
9550	FR	86.09	-1.93495270781786
9550	RF	408.03	2.6106920953337
9650	FR	79.05	-1.89790187426823
9650	RF	431.21	2.63468882382632
9750	FR	96.11	-1.98276857725101
9750	RF	456.19	2.65914576100986
9850	FR	80.33	-1.9048777669634
9850	RF	469.98	2.67207937692625
9950	FR	85.01	-1.92947001617749
9950	RF	497.36	2.6966708543601
10050	FR	115.62	-2.0630329650391
10050	RF	1316.05	3.11927238951471
10150	FR	134.61	-2.12907732425274
10150	RF	7225.67	3.85887812323648
10250	FR	199.19	-2.2992675316086
10250	RF	19653.98	4.29345050977574
10350	FR	294.05	-2.46842118373806
10350	RF	26295.04	4.4198738357985
10450	FR	350.7	-2.5449357658815
10450	RF	26752.08	4.4273575544845
10550	FR	295.1	-2.46996920949996
10550	RF	24362.53	4.38672238691588
10650	FR	189.22	-2.27696703814709
10650	RF	21742.27	4.33730488459887
10750	FR	402.47	-2.60473351372245
10750	RF	22899.83	4.35983225830775
10850	FR	669.79	-2.82593865921275
10850	RF	26065.73	4.41606989233736
10950	FR	877.45	-2.94322237830849
10950	RF	27811.3	4.44422128982176
11050	FR	881.18	-2.94506463147895
11050	RF	25465.71	4.4059557890841
11150	FR	616.78	-2.79013028263294
11150	RF	23369.3	4.36864570380471
11250	FR	306.61	-2.48658631514326
11250	RF	20385.78	4.30932733306633
11350	FR	369.02	-2.56704990451748
11350	RF	20733.56	4.31667387785915
11450	FR	500.6	-2.6994908452722
11450	RF	25945.46	4.41406137492267
11550	FR	577.74	-2.76173243708943
11550	RF	30872.89	4.48957728553346
11650	FR	680.18	-2.83262385779762
11650	RF	30902.29	4.48999066381036
11750	FR	682.16	-2.83388624997524
11750	RF	28020.58	4.4474771205355
11850	FR	715.78	-2.85477955936415
11850	RF	15501.73	4.19038016833337
11950	FR	580.67	-2.76392938902452
11950	RF	7883.76	3.896733394874
12050	FR	355.35	-2.55065631977845
12050	RF	8473.39	3.92805719589703
12150	FR	248.64	-2.39557099712082
12150	RF	7866.35	3.89577326570544
12250	FR	291.38	-2.46445973896545
12250	RF	7944.06	3.90004251564474
12350	FR	304.63	-2.48377267048031
12350	RF	4212.46	3.6245357899953
12450	FR	262.25	-2.4187154968656
12450	RF	441.35	2.64478313092336
12550	FR	246.76	-2.39227476157194
12550	RF	429.92	2.63338764908909
12650	FR	245.07	-2.38929015077929
12650	RF	371.27	2.56968985803081
12750	FR	201.34	-2.30393006427537
12750	RF	313.46	2.49618212925727
12850	FR	178.33	-2.25122440957183
12850	RF	295.17	2.47007221529011
12950	FR	165.74	-2.21942733450768
12950	RF	374.15	2.57304574955905
13050	FR	223.64	-2.34954948358663
13050	RF	422.58	2.62590893877597
13150	FR	270.76	-2.43258450542522
13150	RF	440.8	2.64424158584373
13250	FR	279.19	-2.4458998587126
13250	RF	386.74	2.5874190928925
13350	FR	244.93	-2.38904198249716
13350	RF	312.96	2.49548883310751
13450	FR	275.25	-2.43972732764379
13450	RF	281.49	2.44946297104541
13550	FR	310.25	-2.49171179017077
13550	RF	351.43	2.54583883251026
13650	FR	354.36	-2.5494446930127
13650	RF	365.42	2.5627923132736
13750	FR	392.83	-2.59420464697883
13750	RF	278.86	2.44538622303216
13850	FR	470.03	-2.67212557797542
13850	RF	247.55	2.3936629306675
13950	FR	494.51	-2.6941750783415
13950	RF	242.54	2.38478337323399
14050	FR	489.28	-2.68955746373223
14050	RF	252.87	2.40289730855641
14150	FR	466.61	-2.66895404199799
14150	RF	280.93	2.44859811919008
14250	FR	639.62	-2.80592203505206
14250	RF	261.67	2.41775393440413
14350	FR	613.67	-2.78793489279197
14350	RF	264.01	2.42162037710683
14450	FR	729.62	-2.86309673015944
14450	RF	257.2	2.41027096425218
14550	FR	728.55	-2.86245936252872
14550	RF	257.03	2.40998381622654
14650	FR	724.92	-2.86029008177709
14650	RF	241.3	2.38255732190879
14750	FR	737	-2.86746748785905
14750	RF	207.76	2.31756193662125
14850	FR	855.01	-2.93197119416609
14850	RF	222.54	2.34740808371225
14950	FR	1049.02	-3.02078376827634
14950	RF	206.81	2.31557153461445
15050	FR	1124.22	-3.05085130717323
15050	RF	183.98	2.26477061452187
15150	FR	1088.19	-3.03670473060795
15150	RF	195.52	2.29119118856246
15250	FR	470.86	-2.67289179828488
15250	RF	137.39	2.13795512353236
15350	FR	49.29	-1.69275881815472
15350	RF	121.86	2.08586117378845
15450	FR	57.67	-1.7609499514109
15450	RF	78.88	1.89696690193315
15550	FR	56.06	-1.74865309342427
15550	RF	62.73	1.79747528753733
15650	FR	50.44	-1.70277507790104
15650	RF	55.54	1.74460587541424
15750	FR	42.74	-1.63083451782805
15750	RF	33.89	1.53007156883738
15850	FR	36.26	-1.55942779975949
15850	RF	25.82	1.4119562379304
