Position	Strand	Depth	Trans_Depth
50	FR	40.11	-1.60325266198165
50	RF	23.13	1.36417563277062
150	FR	87.86	-1.9437911989293
150	RF	52.89	1.72337356701898
250	FR	114.8	-2.05994188806195
250	RF	62.5	1.79588001734408
350	FR	142.13	-2.15268575603679
350	RF	61.69	1.79021477024398
450	FR	181.81	-2.25961776681433
450	RF	44.19	1.64532400156229
550	FR	158.55	-2.20016624636311
550	RF	45.69	1.6598211580557
650	FR	95.8	-1.98136550907854
650	RF	50.41	1.70251669743815
750	FR	44.32	-1.64659975172037
750	RF	46.91	1.67126543294716
850	FR	25.18	-1.40105572577184
850	RF	59.68	1.77582881446461
950	FR	32.33	-1.50960570461156
950	RF	85.48	1.93186451349203
1050	FR	53.06	-1.72476724564631
1050	RF	137.59	2.13858687065358
1150	FR	93.18	-1.9693227061122
1150	RF	147.68	2.16932168368184
1250	FR	137.88	-2.13950127473591
1250	RF	171.17	2.23342765066745
1350	FR	121.02	-2.08285714859641
1350	RF	171.16	2.2334022778119
1450	FR	126.58	-2.10236509133853
1450	RF	133.55	2.12564389235739
1550	FR	112.85	-2.05250156341378
1550	RF	95.6	1.9804578922761
1650	FR	98.04	-1.99140330258004
1650	RF	86.63	1.937668314399
1750	FR	57.92	-1.76282855318909
1750	RF	109.2	2.03822263836872
1850	FR	37.16	-1.5700757053216
1850	RF	205.04	2.31183859317619
1950	FR	37.09	-1.56925683332861
1950	RF	205.08	2.31192330876836
2050	FR	43.66	-1.64008373137312
2050	RF	217.67	2.33779857726225
2150	FR	46.42	-1.6667051361199
2150	RF	177.9	2.25017594808393
2250	FR	38.71	-1.58782317131895
2250	RF	141.37	2.15035725799852
2350	FR	44.6	-1.64933485871214
2350	RF	149	2.17318626841227
2450	FR	56.85	-1.75473046902375
2450	RF	135.4	2.13161866434913
2550	FR	43.58	-1.63928722591024
2550	RF	112.75	2.05211655055
2650	FR	36.41	-1.56122067893394
2650	RF	124.55	2.09534373187252
2750	FR	38.87	-1.58961454063127
2750	RF	95.83	1.98150148814825
2850	FR	46.81	-1.67033864112744
2850	RF	77.35	1.88846031803539
2950	FR	53.43	-1.72778517418291
2950	RF	92.25	1.9649663748311
3050	FR	50.36	-1.70208572143582
3050	RF	71.47	1.85412378210117
