Position	Strand	Depth	Trans_Depth
50	FR	87.33	-1.94116346015847
50	RF	633.87	2.80200019783166
150	FR	161.06	-2.20698769475641
150	RF	920.15	2.96385863045664
250	FR	167.66	-2.2244294618227
250	RF	872.89	2.94095951815806
350	FR	148.3	-2.17114115102838
350	RF	812	2.90955602924118
450	FR	132.04	-2.12070551565827
450	RF	846.83	2.927796235039
550	FR	139.63	-2.14497873802003
550	RF	713.85	2.85360696385444
650	FR	142.44	-2.15363196500222
650	RF	719.06	2.8567651304131
750	FR	139.88	-2.14575562363721
750	RF	672	2.82736927305382
850	FR	200.34	-2.30176766943801
850	RF	631.81	2.80058649543815
950	FR	274.69	-2.43884284935915
950	RF	683.26	2.83458599662235
1050	FR	241.94	-2.38370767631209
1050	RF	614.27	2.78835930556438
1150	FR	230.11	-2.36193549242115
1150	RF	548.93	2.73951696639544
1250	FR	183.26	-2.26306768222899
1250	RF	428.62	2.63207243195776
1350	FR	199.51	-2.29996466862415
1350	RF	413.48	2.6164545076015
1450	FR	237.2	-2.37511468469223
1450	RF	973.58	2.98837164371538
1550	FR	315.57	-2.49909570982972
1550	RF	8878.86	3.94835720817816
1650	FR	372.83	-2.57151085086611
1650	RF	13977.4	4.1454263938226
1750	FR	358.45	-2.55442858472205
1750	RF	14293.29	4.15513220530534
1850	FR	311.41	-2.49333255452333
1850	RF	9667.93	3.98533349726687
1950	FR	295.96	-2.47123301864965
1950	RF	3466.98	3.53995133634498
2050	FR	257.15	-2.41018652865711
2050	RF	1909.98	3.28102881963772
2150	FR	181.1	-2.25791845031406
2150	RF	2430.53	3.38570098593475
2250	FR	57.03	-1.75610337158511
2250	RF	2524.43	3.40216333263292
2350	FR	43.73	-1.64077947734486
2350	RF	2276.55	3.35727719318391
2450	FR	36.58	-1.5632437011404
2450	RF	1784.48	3.25151168485637
2550	FR	52.63	-1.72123337001728
2550	RF	1875.72	3.27316800913332
2650	FR	47.85	-1.67988194211286
2650	RF	2219.36	3.34622775438723
2750	FR	47.36	-1.67541169371486
2750	RF	2198.13	3.34205337353475
2850	FR	56.52	-1.75220215317652
2850	RF	1799.51	3.25515426439974
2950	FR	67.63	-1.83013938742534
2950	RF	1456	3.16316137497702
3050	FR	94.99	-1.97767788767399
3050	RF	7488.77	3.87441049245528
3150	FR	139.78	-2.14544503613781
3150	RF	15337.77	4.1857622209496
3250	FR	240.72	-2.38151217473202
3250	RF	19203.24	4.28337450971446
3350	FR	293.86	-2.46814047426064
3350	RF	22834.72	4.35859569064412
3450	FR	963.29	-2.98375705185955
3450	RF	32870.74	4.51680948121272
3550	FR	1067.26	-3.0282702327423
3550	RF	36807.22	4.56593301700513
3650	FR	631.94	-2.80067584583633
3650	RF	27841.81	4.4446974654019
3750	FR	71.25	-1.85278486868055
3750	RF	2960.4	3.47135039553736
3850	FR	22.21	-1.34654855854847
3850	RF	107.6	2.03181227133037
3950	FR	19.69	-1.29424571613812
3950	RF	111.21	2.04614384074923
4050	FR	19.38	-1.28735377271475
4050	RF	95.44	1.97973043066229
4150	FR	19.12	-1.28148788794008
4150	RF	106.01	2.02534683450983
4250	FR	17.17	-1.23477029516092
4250	RF	107.51	2.03144886185938
4350	FR	14.63	-1.16524432612531
4350	RF	160.44	2.20531265330961
4450	FR	10.72	-1.03019478535675
4450	RF	154.05	2.18766170265296
4550	FR	19.55	-1.29114676173189
4550	RF	152.47	2.18318440029821
4650	FR	38.95	-1.59050746200858
4650	RF	118.23	2.07272768958527
4750	FR	39.98	-1.6018427897821
4750	RF	116.89	2.06777735863332
4850	FR	46.77	-1.6699673699085
4850	RF	79.02	1.89773702534543
4950	FR	29.41	-1.46849502450707
4950	RF	114.18	2.05759003867066
5050	FR	26.11	-1.41680687182294
5050	RF	147.27	2.16811428681953
5150	FR	39.28	-1.59417147911491
5150	RF	151.5	2.18041263283832
5250	FR	29.76	-1.47363292687384
5250	RF	174.33	2.24137213015844
5350	FR	13.05	-1.1156105116743
5350	RF	180.46	2.25638095303164
5450	FR	27.38	-1.43743344379797
5450	RF	183.74	2.26420371203923
5550	FR	38.57	-1.58624963886604
5550	RF	167.07	2.22289847260942
5650	FR	59.73	-1.77619251474707
5650	RF	181.06	2.25782251603448
5750	FR	68.98	-1.83872319003137
5750	RF	212.18	2.32670444507433
5850	FR	91.19	-1.9599472157085
5850	RF	186.35	2.27032939708986
5950	FR	69.74	-1.84348194303996
5950	RF	140.73	2.14838668766682
6050	FR	84.95	-1.92916338320506
6050	RF	140.44	2.14749082079331
6150	FR	116.53	-2.06643774645399
