Position	Strand	Depth	Trans_Depth
50	FR	3.32	-1
50	RF	11.2	1.04921802267018
150	FR	7.04	-1
150	RF	30.41	1.48301642014413
250	FR	10.84	-1.03502928220237
250	RF	42.06	1.6238692683503
350	FR	10.62	-1.02612451674545
350	RF	53.62	1.72932680964686
450	FR	4.91	-1
450	RF	62.54	1.79615787690691
550	FR	1.86	-1
550	RF	63.55	1.80311555489003
650	FR	2.23	-1
650	RF	44.91	1.65234305506271
750	FR	4.28	-1
750	RF	51.79	1.71424591101789
850	FR	7.74	-1
850	RF	62.95	1.79899573444388
950	FR	10.27	-1.01157044359728
950	RF	64.78	1.81144094367416
1050	FR	10.97	-1.04020662757471
1050	RF	62.97	1.79913369330206
1150	FR	10.73	-1.03059972196595
1150	RF	52.76	1.72230478687433
1250	FR	9.88	-1
1250	RF	73.84	1.86829168801786
1350	FR	6.9	-1
1350	RF	81.06	1.90880659940567
1450	FR	11.31	-1.05346260492546
1450	RF	80.93	1.90810954039255
1550	FR	10.93	-1.0386201619497
1550	RF	72.23	1.85871761486029
1650	FR	12.12	-1.08350261983027
1650	RF	68.82	1.83771466828491
1750	FR	16.97	-1.22968184231768
1750	RF	65.43	1.81577692029836
1850	FR	16.05	-1.20547503674089
1850	RF	87.31	1.9410639882199
1950	FR	11.5	-1.06069784035361
1950	RF	73.28	1.86498546065979
2050	FR	11.35	-1.05499586152914
2050	RF	70.07	1.84553211749358
2150	FR	13.2	-1.12057393120585
2150	RF	58.07	1.76395182603332
2250	FR	12.67	-1.10277661488344
2250	RF	40.86	1.61129836229643
2350	FR	10.87	-1.03622954408629
2350	RF	33.28	1.52218331761869
2450	FR	10.08	-1.00346053210951
2450	RF	21.44	1.33122478102073
2550	FR	12.15	-1.08457627793433
2550	RF	26.53	1.42373724998233
2650	FR	8.98	-1
2650	RF	34.44	1.53706314278162
2750	FR	17.2	-1.23552844690755
2750	RF	40.18	1.60400993241223
2850	FR	24.52	-1.38952046584638
2850	RF	43.51	1.63858908329272
2950	FR	38.68	-1.58748646541096
2950	RF	69.63	1.84279639517558
3050	FR	46.62	-1.66857226918456
3050	RF	85.61	1.93252449705054
3150	FR	39.42	-1.59571661994342
3150	RF	96.24	1.98335561433179
3250	FR	44.51	-1.64845759428252
3250	RF	81.7	1.91222205653242
3350	FR	60.96	-1.78504495833154
3350	RF	84.29	1.92577605383675
3450	FR	158.46	-2.19991965159057
3450	RF	70.56	1.84855857212376
3550	FR	200.54	-2.30220101060538
3550	RF	83.7	1.92272545799326
3650	FR	198.05	-2.29677484674031
3650	RF	83.35	1.92090560416402
3750	FR	134.43	-2.12849619863271
3750	RF	93.28	1.96978853741494
3850	FR	125.24	-2.09774305894488
3850	RF	108.85	2.03682843337711
3950	FR	133.63	-2.12590396840792
3950	RF	259.26	2.41373551669487
4050	FR	184.61	-2.26625522229765
4050	RF	646.39	2.81049462904993
4150	FR	152.49	-2.18324136442237
4150	RF	1153.01	3.06183307392608
4250	FR	162.82	-2.21170775040669
4250	RF	1208.4	3.08221071660124
4350	FR	149.97	-2.17600439147225
4350	RF	1259.45	3.10018093074233
4450	FR	171.7	-2.23477029516092
4450	RF	1135.64	3.05524068103006
4550	FR	139.36	-2.14413813766359
4550	RF	1104.72	3.04325221660558
4650	FR	110.96	-2.04516644806523
4650	RF	1092.79	3.03853671217504
4750	FR	93.35	-1.9701143222851
4750	RF	1078.5	3.03282014943856
4850	FR	123.05	-2.09008161803882
4850	RF	858.94	2.93396282788362
4950	FR	127.04	-2.10394048508302
4950	RF	518.72	2.71493299316842
5050	FR	116.64	-2.0668475109739
5050	RF	437.74	2.64121623358033
5150	FR	108.32	-2.03470865134107
5150	RF	415.19	2.61824688482807
5250	FR	70.96	-1.85101360682367
5250	RF	454.21	2.65725669152399
5350	FR	81.48	-1.91105102032813
5350	RF	388.68	2.5895921940578
5450	FR	75.43	-1.87754410771594
5450	RF	207.86	2.31777092295024
5550	FR	79.78	-1.90189403197382
5550	RF	113.67	2.05564585999466
5650	FR	94.75	-1.97657921864011
5650	RF	91.17	1.95985195479961
5750	FR	57.86	-1.76237842931196
5750	RF	93.41	1.9703933720796
5850	FR	31.3	-1.49554433754645
5850	RF	128.36	2.10842970842347
5950	FR	13.73	-1.13767053723676
5950	RF	131.51	2.11895877776643
6050	FR	18.15	-1.25887662937213
6050	RF	153.76	2.18684337032447
6150	FR	21.3	-1.32837960343874
6150	RF	159.36	2.20237932107962
6250	FR	20.99	-1.3220124385824
6250	RF	163.8	2.2143138974244
6350	FR	19.11	-1.28126068705501
6350	RF	183.67	2.26403822599312
6450	FR	31.94	-1.50433491180246
6450	RF	219.95	2.34232396631288
6550	FR	45.2	-1.65513843481138
6550	RF	267.63	2.42753479408904
6650	FR	33.3	-1.52244423350632
6650	RF	267.1	2.42667388802137
6750	FR	42.9	-1.63245729218472
6750	RF	294.36	2.46887879425401
6850	FR	38.99	-1.59095323518799
6850	RF	275.95	2.44083039840128
6950	FR	43.41	-1.6375897858387
6950	RF	218.84	2.34012670610543
7050	FR	30.88	-1.4896772916637
7050	RF	156.93	2.1957059747471
7150	FR	35.86	-1.55461028522616
7150	RF	114.7	2.05956341790127
7250	FR	32.98	-1.5182506513085
7250	RF	107.8	2.03261876085072
7350	FR	25.2	-1.40140054078154
7350	RF	80.54	1.90601162527141
7450	FR	14.81	-1.17055505852121
7450	RF	67.97	1.83231726992226
7550	FR	13.33	-1.12483014941386
7550	RF	97.37	1.9884251700063
7650	FR	15.76	-1.19755621315354
7650	RF	93.09	1.96890303030383
7750	FR	17.23	-1.23628527744803
7750	RF	92.39	1.96562496710924
7850	FR	18.48	-1.26670196688409
7850	RF	95.11	1.97822618167453
7950	FR	27.92	-1.44591541395112
7950	RF	80.73	1.90703495248342
8050	FR	40.92	-1.61193562504012
8050	RF	87.85	1.94374176583131
8150	FR	50.01	-1.69905685454767
8150	RF	94.74	1.97653338039194
8250	FR	60.67	-1.78297399494405
8250	RF	107.56	2.03165079355126
8350	FR	57.96	-1.76312837679914
8350	RF	100.21	2.00091106213122
8450	FR	56.62	-1.75296986502908
8450	RF	105.64	2.02382839253489
8550	FR	71.52	-1.85442750578786
8550	RF	102.79	2.0119508660594
8650	FR	74.28	-1.87087189506774
8650	RF	141.64	2.15118591808607
8750	FR	647.04	-2.81093112957489
8750	RF	189.5	2.27760921430409
8850	FR	1180.66	-3.07212484987178
8850	RF	194.52	2.28896426089614
8950	FR	1034.07	-3.01454993874317
8950	RF	162.24	2.21015793765324
9050	FR	321.77	-2.50754555050942
9050	RF	152.6	2.18355453361886
9150	FR	191.99	-2.28327860861021
9150	RF	149.19	2.17373971395189
9250	FR	179.51	-2.25408864691907
9250	RF	124.88	2.09649289005436
9350	FR	162.36	-2.21047904264525
9350	RF	127.87	2.10676866517681
9450	FR	198.43	-2.29760733238224
9450	RF	116.4	2.06595298031387
9550	FR	755.96	-2.87849881634927
9550	RF	154.91	2.19007945394151
9650	FR	2403.25	-3.38079895098411
9650	RF	243.68	2.38681988599197
9750	FR	4088.34	-3.61154700600721
9750	RF	316.57	2.50046975622507
9850	FR	3820.36	-3.58210428925905
9850	RF	146.7	2.16643011384328
9950	FR	3864.47	-3.58708994020553
9950	RF	90.6	1.95712819767681
10050	FR	4465.6	-3.64987981914456
10050	RF	152.89	2.1843790806586
10150	FR	4169.89	-3.6201245986133
10150	RF	118.92	2.0752549005329
10250	FR	3322.27	-3.52143492454679
10250	RF	81.45	1.91089108864453
10350	FR	596.61	-2.77569052845686
10350	RF	83.66	1.92251786024461
10450	FR	65.79	-1.81815988639719
10450	RF	160.12	2.20444558143307
10550	FR	87.35	-1.94126290931895
10550	RF	164.76	2.21685178328438
10650	FR	75.07	-1.87546641586639
10650	RF	177.16	2.24836567161272
10750	FR	101.25	-2.00539503188671
10750	RF	150.29	2.17693008445051
10850	FR	248.02	-2.39448670316258
10850	RF	146.48	2.16577833129364
10950	FR	562.65	-2.7502383232064
10950	RF	156.89	2.19559526300553
11050	FR	927.85	-2.96747777208337
11050	RF	126.69	2.10274233614457
11150	FR	846.75	-2.92775520531667
11150	RF	107.79	2.03257847192431
11250	FR	564.08	-2.75134070166899
11250	RF	141.01	2.14924991259028
11350	FR	98.06	-1.99149188891016
11350	RF	146.94	2.16714003550836
11450	FR	43.59	-1.63938686901768
11450	RF	159.03	2.20147905894609
11550	FR	38.83	-1.58916739054605
11550	RF	176.3	2.24625231229932
11650	FR	65.72	-1.81769755476302
11650	RF	199.18	2.29924572803494
11750	FR	74.22	-1.87052095001276
11750	RF	191.67	2.2825541428518
